age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
-1.9256486071193286,3,0.29100389687618117,15,-0.031822452459265745,4,9,3,4,1,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
0.4079982018796637,3,1.3846438008702517,12,1.5237613144717725,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,1
1.4070847044527266,3,0.29787843677032144,7,0.7459694310062535,2,0,0,4,1,-0.14595940253779563,-0.21671876490073566,-1.330949022093332,38,0
0.05480887762125529,4,-0.7552972460816822,15,-0.031822452459265745,2,13,0,4,1,-0.14595940253779563,-0.21671876490073566,1.179218897822557,38,1
-0.348280356089299,3,-0.9058009327891987,0,-1.5874062193903042,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.620600238878062,3,-0.5029002887470397,9,1.134865372739013,4,0,3,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,31,0
0.4079982018796637,1,0.6295030567179082,12,1.5237613144717725,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,1
0.3407669542851171,3,-1.0550818713263777,2,-0.8096143359247849,2,7,5,4,0,-0.14595940253779563,-0.21671876490073566,-2.4645732439908303,38,0
1.2133022404670388,3,0.1820761225881504,0,-1.5874062193903042,5,7,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.6831637524376187,38,0
-0.7174636232262239,3,-0.4602418069541688,15,-0.031822452459265745,4,0,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.7174636232262239,5,0.7375749835839531,1,-1.1985102776575445,4,11,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.7790936017238455,3,-0.6717944429803964,5,-2.3651981028558233,4,13,4,4,1,-0.14595940253779563,-0.21671876490073566,-1.2499758633863678,12,0
0.838928788084692,0,-0.5900980586374149,15,-0.031822452459265745,2,12,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-1.0294674243896877,3,0.9859178000671401,15,-0.031822452459265745,2,13,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,0
0.4079982018796637,3,0.06405421785804455,9,1.134865372739013,0,9,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.7222923407945685,5,0.45725292274601986,14,1.9126572562045323,2,9,0,4,1,-0.14595940253779563,4.688327273620987,0.7743531042877362,38,1
-0.09967178110023323,3,0.5517469176863035,15,-0.031822452459265745,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,1.4221383739434494,38,0
0.05480887762125529,3,-2.6023609422281844,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
0.2013638830167385,1,-0.5021798272816738,11,-0.42071839419202534,4,10,3,0,1,0.48351918195370375,-0.21671876490073566,0.6124067868738078,38,0
0.4079982018796637,3,-0.2475977331506128,11,-0.42071839419202534,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,1
0.3407669542851171,3,0.18167885606174336,15,-0.031822452459265745,0,7,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.3592711176097621,38,1
-1.2581651439460155,3,-0.695459246527964,15,-0.031822452459265745,0,7,3,4,0,-0.14595940253779563,-0.21671876490073566,-1.330949022093332,38,0
-0.021387536387255542,1,0.2807685909811331,15,-0.031822452459265745,2,10,0,4,1,-0.14595940253779563,-0.21671876490073566,1.3411652152364852,38,1
-1.639690530455467,3,-0.1174036484772316,15,-0.031822452459265745,4,9,4,4,0,-0.14595940253779563,-0.21671876490073566,-1.2499758633863678,38,0
-0.021387536387255542,3,-0.35045028607803574,15,-0.031822452459265745,4,6,4,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
0.8955087793854799,3,-0.16445383204784378,11,-0.42071839419202534,2,6,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,1
0.05480887762125529,3,0.11825137193962158,11,-0.42071839419202534,4,6,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.0294674243896877,3,-0.707804458765756,9,1.134865372739013,4,4,3,4,1,3.621165339231977,-0.21671876490073566,0.7743531042877362,38,1
0.2013638830167385,3,-1.97683855609655,15,-0.031822452459265745,0,7,4,4,0,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
-0.348280356089299,3,0.3401179975296425,11,-0.42071839419202534,2,4,5,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.3598572458625207,3,0.30328472920198546,15,-0.031822452459265745,6,0,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,0
-0.620600238878062,3,0.5974484638390344,9,1.134865372739013,2,2,0,4,1,0.3157935978279043,-0.21671876490073566,0.36948731075291535,38,0
0.8955087793854799,3,1.3648989108288163,11,-0.42071839419202534,2,13,0,2,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.4079982018796637,3,-2.5907509928596335,8,0.35707348927349386,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.27829795890279796,38,0
0.7812056896704662,3,0.3104401417099616,7,0.7459694310062535,2,11,0,4,1,-0.14595940253779563,4.502248137106506,-0.03537848278190546,38,1
-1.639690530455467,3,-2.4308087098321267,11,-0.42071839419202534,2,2,0,4,1,0.36588114111002357,-0.21671876490073566,-0.44024427631672625,38,0
0.8955087793854799,5,-2.3454509668583747,0,-1.5874062193903042,0,2,1,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
-1.9256486071193286,3,-0.5040564297736793,15,-0.031822452459265745,4,2,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
0.4079982018796637,1,0.5536753540078979,12,1.5237613144717725,4,9,1,4,1,-0.14595940253779563,-0.21671876490073566,-1.4928953395072604,38,0
-0.09967178110023323,4,-1.0602522409061113,15,-0.031822452459265745,2,11,5,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.5269132819742625,5,0.15141658278470968,7,0.7459694310062535,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,19,0
1.3598572458625207,3,-0.5192871217836019,15,-0.031822452459265745,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-1.141528696655892,4,1.7830270073493355,11,-0.42071839419202534,4,7,1,2,1,1.6883276554965736,-0.21671876490073566,0.7743531042877362,38,1
-1.7790936017238455,3,1.4263413925999724,11,-0.42071839419202534,4,0,3,4,0,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,0
0.7812056896704662,3,-0.19638299948874693,15,-0.031822452459265745,0,3,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.5378931239677203,3,0.11770909235824265,9,1.134865372739013,2,9,0,4,1,0.8947785238214834,-0.21671876490073566,-0.03537848278190546,38,1
-1.5067737189350814,3,0.5472380907294832,15,-0.031822452459265745,4,5,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-1.2581651439460155,3,1.4299617470828407,9,1.134865372739013,4,12,3,2,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.379766312193267,3,0.581500782470695,15,-0.031822452459265745,4,7,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-1.2581651439460155,3,0.02108540920788176,15,-0.031822452459265745,4,5,1,4,1,-0.14595940253779563,-0.21671876490073566,-1.2499758633863678,38,0
0.662138620207447,3,0.49648630844369473,11,-0.42071839419202534,2,13,0,4,1,1.887865598193449,-0.21671876490073566,0.2885141520459512,38,1
-1.2581651439460155,3,0.8469876147192908,9,1.134865372739013,4,0,1,4,0,-0.14595940253779563,-0.21671876490073566,-1.4119221808002962,38,0
0.7222923407945685,4,1.1577219266093526,12,1.5237613144717725,2,3,0,4,1,1.887865598193449,-0.21671876490073566,0.7743531042877362,38,1
-1.2581651439460155,3,-0.703894764311608,15,-0.031822452459265745,4,11,3,4,0,-0.14595940253779563,-0.21671876490073566,-2.0597074504560093,38,0
0.4079982018796637,3,0.3372711355737264,15,-0.031822452459265745,2,7,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-1.379766312193267,6,0.9575294177956756,9,1.134865372739013,4,0,3,4,0,-0.14595940253779563,-0.21671876490073566,-2.4645732439908303,38,0
0.05480887762125529,3,-0.7601832833397051,9,1.134865372739013,2,3,0,4,1,-0.14595940253779563,4.688327273620987,0.7743531042877362,38,1
-0.5269132819742625,3,0.9927191477994934,7,0.7459694310062535,5,7,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.4992603171308994,5,-0.7054080477243396,15,-0.031822452459265745,6,4,4,4,0,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
0.9509900603508963,3,-0.06727159219180302,15,-0.031822452459265745,2,5,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.18016150349271293,3,1.581880958317858,11,-0.42071839419202534,2,7,0,2,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-0.7174636232262239,5,0.6426553575339174,12,1.5237613144717725,4,9,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.2133022404670388,3,0.4994155171154426,0,-1.5874062193903042,4,5,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.662138620207447,3,0.9729239560937415,11,-0.42071839419202534,0,12,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
0.662138620207447,3,-0.5383875571641199,15,-0.031822452459265745,2,12,0,4,1,-0.14595940253779563,4.46503230980361,0.36948731075291535,38,1
-1.2581651439460155,1,1.7937575466185762,15,-0.031822452459265745,3,0,3,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,12,0
-0.26298458346030235,3,1.355392609232606,9,1.134865372739013,2,0,5,2,0,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-0.8177264085606664,3,-0.6360812521616757,11,-0.42071839419202534,4,7,3,1,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.5067737189350814,3,0.6820046756247311,15,-0.031822452459265745,4,0,3,2,0,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,0
-1.9256486071193286,3,-1.0892504633598221,11,-0.42071839419202534,4,9,3,4,1,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
-0.021387536387255542,3,-1.0403198323071037,4,-2.754094044588583,2,6,0,4,1,0.8419835457673576,-0.21671876490073566,-0.03537848278190546,25,1
0.05480887762125529,1,1.1382626475813105,9,1.134865372739013,0,9,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.3592711176097621,38,0
0.2013638830167385,1,1.0038343461568777,1,-1.1985102776575445,2,7,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.021387536387255542,3,0.35036745048541057,11,-0.42071839419202534,2,13,0,4,1,0.8419835457673576,-0.21671876490073566,1.5840846913573778,38,1
-1.141528696655892,3,0.18591124274663304,7,0.7459694310062535,4,2,1,4,1,0.17270567012736343,-0.21671876490073566,-0.03537848278190546,38,0
0.05480887762125529,3,-0.38581780952681366,11,-0.42071839419202534,0,11,1,4,0,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
-0.18016150349271293,3,0.10193889937159022,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
-0.26298458346030235,5,-1.9040929617391371,11,-0.42071839419202534,2,10,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-1.639690530455467,3,1.5740560307337217,11,-0.42071839419202534,4,11,3,4,0,-0.14595940253779563,-0.21671876490073566,-2.6265195614047587,25,0
-0.9216359029950337,3,0.7878273810527353,15,-0.031822452459265745,0,0,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.1973248001958338,38,0
0.7222923407945685,3,-0.4156868022885019,11,-0.42071839419202534,2,0,5,4,0,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,1
1.0588215817455502,3,0.6314522871921522,8,0.35707348927349386,2,3,0,4,1,-0.14595940253779563,3.467648138085991,-0.03537848278190546,38,0
-0.436201022051215,3,0.2333442689694717,15,-0.031822452459265745,0,11,3,4,0,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,0
-0.18016150349271293,3,0.19688910031597118,1,-1.1985102776575445,2,6,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.2581651439460155,3,1.8935155648957405,4,-2.754094044588583,2,7,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,25,0
0.2013638830167385,3,0.8455012138660155,9,1.134865372739013,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,1
-1.5067737189350814,3,0.3331597646498951,15,-0.031822452459265745,4,0,3,4,0,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,0
0.27191552167866906,3,-1.8902359825967896,11,-0.42071839419202534,4,0,4,2,0,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,0
1.7591845353931004,3,0.09645147742239499,15,-0.031822452459265745,4,9,4,2,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.8177264085606664,1,0.5801279149922428,9,1.134865372739013,2,10,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,1
1.1112486708734561,3,0.13255916869440929,15,-0.031822452459265745,4,3,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-1.2581651439460155,3,1.251504078906967,11,-0.42071839419202534,0,8,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.12902593845609459,3,0.6491184985691801,12,1.5237613144717725,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,0.6124067868738078,38,1
1.1112486708734561,3,-0.04728501071429272,11,-0.42071839419202534,2,7,5,4,0,-0.14595940253779563,-0.21671876490073566,-0.44024427631672625,38,0
-1.5067737189350814,3,-0.603934667314262,15,-0.031822452459265745,4,9,3,1,1,-0.14595940253779563,4.6808841081604085,-0.03537848278190546,38,0
0.27191552167866906,3,-0.3869421764447069,8,0.35707348927349386,4,9,1,4,1,-0.14595940253779563,-0.21671876490073566,0.12656783463202287,38,0
-1.7790936017238455,3,1.1539055601994537,0,-1.5874062193903042,4,7,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.5067737189350814,3,-0.2293115925370142,11,-0.42071839419202534,4,9,2,4,1,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
-0.09967178110023323,3,0.5286833525489838,9,1.134865372739013,2,0,5,2,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.2013638830167385,3,-0.519232170927559,15,-0.031822452459265745,4,0,3,4,0,0.1483387571793054,-0.21671876490073566,0.36948731075291535,38,0
0.12902593845609459,3,0.29616259408517465,11,-0.42071839419202534,4,7,4,4,1,-0.14595940253779563,3.2766068912644575,-0.03537848278190546,38,0
0.3407669542851171,3,-0.13351036621918186,2,-0.8096143359247849,2,5,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-0.09967178110023323,3,0.8201467053600274,11,-0.42071839419202534,0,7,1,4,0,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
0.600691172547317,3,-0.561779691385402,0,-1.5874062193903042,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.3598572458625207,3,0.2958093433902003,11,-0.42071839419202534,5,7,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.9256486071193286,3,-0.45033277225990126,6,-1.9763021611230638,4,7,3,2,1,-0.14595940253779563,-0.21671876490073566,-2.0597074504560093,38,0
-0.436201022051215,3,-1.5809409816880877,11,-0.42071839419202534,2,0,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.141528696655892,1,0.22606331747507924,9,1.134865372739013,4,9,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.26298458346030235,3,0.8787606639414685,8,0.35707348927349386,2,6,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
0.7812056896704662,1,-2.220789624776335,12,1.5237613144717725,4,9,1,4,0,-0.14595940253779563,-0.21671876490073566,0.9362994217016645,38,0
-0.8177264085606664,3,0.021681290087451302,9,1.134865372739013,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,5,0
0.3407669542851171,3,0.3841936541051118,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.0588215817455502,3,-0.4182111378441647,11,-0.42071839419202534,0,13,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
1.6751432945919091,5,0.9490031724904636,14,1.9126572562045323,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
-0.436201022051215,3,-0.009445976756762356,15,-0.031822452459265745,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-0.5269132819742625,6,-0.37494384901739947,9,1.134865372739013,3,0,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.379766312193267,3,0.5575878964498324,11,-0.42071839419202534,0,13,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.7222923407945685,4,0.12965135315585724,9,1.134865372739013,2,11,0,4,1,1.887865598193449,-0.21671876490073566,1.5840846913573778,38,1
1.9974221509304741,3,0.4378934339468532,11,-0.42071839419202534,2,3,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
0.05480887762125529,3,0.15654692295966552,15,-0.031822452459265745,2,0,0,2,1,-0.14595940253779563,3.467648138085991,2.3938162784270194,38,1
-0.09967178110023323,5,-2.5986854501404606,15,-0.031822452459265745,5,4,1,4,1,0.40920009746212677,-0.21671876490073566,1.5840846913573778,38,0
0.9509900603508963,5,-2.534873487338955,9,1.134865372739013,2,3,0,4,1,-0.14595940253779563,3.931605451795431,2.3938162784270194,38,0
0.27191552167866906,3,1.1543598023648178,15,-0.031822452459265745,5,7,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.9509900603508963,1,-0.1430281213575832,10,2.3015531979372916,2,9,0,4,1,-0.14595940253779563,4.46503230980361,-0.03537848278190546,38,1
-0.9216359029950337,3,1.852216687306362,0,-1.5874062193903042,2,5,5,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.348280356089299,3,1.4535836835186482,11,-0.42071839419202534,2,2,0,4,1,0.36588114111002357,-0.21671876490073566,-0.03537848278190546,38,0
-0.620600238878062,5,1.1821025436318553,15,-0.031822452459265745,2,2,0,1,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,34,0
0.4079982018796637,3,0.4437792776232941,11,-0.42071839419202534,5,0,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
1.4992603171308994,3,0.5438129046710934,11,-0.42071839419202534,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,-1.330949022093332,38,0
-1.5067737189350814,3,1.4386889480964928,11,-0.42071839419202534,4,13,3,2,1,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,0
0.662138620207447,1,-0.10423742057721859,9,1.134865372739013,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,1
-1.0294674243896877,3,0.7200552946420851,1,-1.1985102776575445,4,5,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.620600238878062,3,0.4292991932445213,4,-2.754094044588583,2,7,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,25,0
-0.26298458346030235,3,0.10191104520849208,10,2.3015531979372916,0,11,1,4,1,13.391079085755848,-0.21671876490073566,1.5840846913573778,38,1
-1.379766312193267,3,0.48167085407135996,11,-0.42071839419202534,4,0,1,0,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.7174636232262239,3,-0.10043535610555335,11,-0.42071839419202534,2,6,0,0,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
1.1112486708734561,3,0.1375873892584863,11,-0.42071839419202534,2,0,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.620600238878062,3,-0.6009378018948,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.838928788084692,3,0.5400633980033811,11,-0.42071839419202534,6,6,4,2,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.662138620207447,3,0.1196934843442174,1,-1.1985102776575445,6,7,1,4,0,-0.14595940253779563,-0.21671876490073566,-1.0880295459724396,7,0
1.8807857036403508,5,0.6314389899840914,0,-1.5874062193903042,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-2.6265195614047587,38,0
-0.8177264085606664,3,-2.2910242980204667,15,-0.031822452459265745,2,4,0,4,1,-0.14595940253779563,-0.21671876490073566,3.203547865496661,38,0
1.2133022404670388,3,-1.0039304592504852,11,-0.42071839419202534,4,0,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.2581651439460155,3,0.08716339914695125,15,-0.031822452459265745,2,3,5,4,0,-0.14595940253779563,-0.21671876490073566,-1.2499758633863678,38,0
-0.021387536387255542,3,0.43691659599793986,9,1.134865372739013,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
0.2013638830167385,1,0.9252574154914236,12,1.5237613144717725,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,1
-0.9216359029950337,3,0.5346804266606837,11,-0.42071839419202534,4,3,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.436201022051215,0,-0.6177615169246691,7,0.7459694310062535,2,12,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.4736837658055014,3,-0.4538486011089876,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,1
-1.0294674243896877,3,-0.6777193625812235,15,-0.031822452459265745,4,0,1,4,0,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
-1.141528696655892,3,0.35891755606963377,2,-0.8096143359247849,4,11,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.8955087793854799,5,0.09998792527594827,7,0.7459694310062535,2,10,0,4,1,-0.14595940253779563,-0.21671876490073566,-1.6548416569211888,38,0
-0.5269132819742625,3,-1.0820049104413367,11,-0.42071839419202534,2,2,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.141528696655892,3,-2.5001873994438197,1,-1.1985102776575445,4,5,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.3407669542851171,1,-0.5561312126752325,12,1.5237613144717725,0,9,4,4,0,0.8598526152626002,-0.21671876490073566,-0.3592711176097621,38,1
-0.620600238878062,3,0.16455509629614937,15,-0.031822452459265745,4,3,1,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,0
-1.639690530455467,3,-0.1964054130046884,1,-1.1985102776575445,2,11,2,4,0,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
0.05480887762125529,3,1.5789538772627683,11,-0.42071839419202534,4,7,3,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.7174636232262239,1,-0.9744234057748561,11,-0.42071839419202534,4,7,3,2,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
0.662138620207447,6,1.5334345318091185,15,-0.031822452459265745,4,3,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.021387536387255542,5,0.6546645861005083,15,-0.031822452459265745,2,11,0,4,1,13.391079085755848,-0.21671876490073566,-1.6548416569211888,38,1
-0.18016150349271293,3,-0.28418721891240567,11,-0.42071839419202534,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,-1.2499758633863678,38,0
-0.18016150349271293,4,-3.0240552474001445,9,1.134865372739013,0,3,1,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
-0.7174636232262239,5,0.27807063109574626,11,-0.42071839419202534,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,1
0.12902593845609459,4,-0.009525661435533793,14,1.9126572562045323,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.36948731075291535,38,1
1.5885549654188484,3,0.39528999195696385,9,1.134865372739013,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,1
-1.7790936017238455,3,-1.9198323571493827,15,-0.031822452459265745,4,9,3,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.09967178110023323,3,0.03038876981382966,9,1.134865372739013,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,0.9362994217016645,38,1
1.4535442027663215,3,0.3697995455483516,11,-0.42071839419202534,4,0,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.600691172547317,3,0.0838705629297101,15,-0.031822452459265745,0,11,4,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.021387536387255542,3,-0.5630643219196954,11,-0.42071839419202534,2,13,0,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.18016150349271293,3,-1.7671235695380432,11,-0.42071839419202534,4,13,4,2,1,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,0
-0.8177264085606664,3,-2.266066054253976,8,0.35707348927349386,2,11,0,4,1,-0.14595940253779563,-0.21671876490073566,1.5840846913573778,38,0
-1.379766312193267,3,-0.19397539239980308,0,-1.5874062193903042,4,2,4,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-0.9216359029950337,3,-2.7171693800051555,9,1.134865372739013,4,12,1,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
-1.7790936017238455,3,0.14661264015897638,1,-1.1985102776575445,4,7,2,4,0,-0.14595940253779563,-0.21671876490073566,-2.0597074504560093,38,0
-0.021387536387255542,3,0.4523477051271085,11,-0.42071839419202534,0,4,1,4,1,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.9509900603508963,3,0.32445310448332265,9,1.134865372739013,0,3,1,4,1,1.7606161639091458,-0.21671876490073566,0.7743531042877362,38,1
1.5442564626893678,3,-0.473466394892088,11,-0.42071839419202534,2,2,0,4,1,13.391079085755848,-0.21671876490073566,-0.03537848278190546,38,1
0.4079982018796637,5,-0.6847030719985956,8,0.35707348927349386,2,9,0,4,1,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
0.27191552167866906,3,0.188568340858227,9,1.134865372739013,4,9,3,4,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
0.27191552167866906,3,0.18304679971377266,8,0.35707348927349386,0,0,4,4,0,-0.14595940253779563,-0.21671876490073566,0.7743531042877362,38,0
0.3407669542851171,3,0.871085540047772,9,1.134865372739013,2,9,5,4,0,-0.14595940253779563,-0.21671876490073566,-0.8451100698515471,38,1
0.662138620207447,3,0.25568820380230917,11,-0.42071839419202534,5,6,3,2,0,-0.14595940253779563,-0.21671876490073566,-0.03537848278190546,38,0
